KEY,Korean
DAILYMISSION_LOGIN_NAME,영웅의 방문
DAILYMISSION_LOGIN_DESC,{1}일 {1}회 접속
DAILYMISSION_DUNGEON_CLEAR_NAME,계속되는 모험
DAILYMISSION_DUNGEON_CLEAR_DESC,던전 {1}회 클리어
DAILYMISSION_ITEM_GET_NAME,보물 사냥꾼
DAILYMISSION_ITEM_GET_DESC,던전에서 장비 및 아이템 {1}회 획득
DAILYMISSION_MONSTER_KILL_NAME,마왕군을 물리쳐라!
DAILYMISSION_MONSTER_KILL_DESC,몬스터 {1}체 처치
DAILYMISSION_EXPEDITION_NAME,원정을 떠나보자!
DAILYMISSION_EXPEDITION_DESC,탐색 또는 약탈 {1}회 시도
DAILYMISSION_ITEM_CRAFT_NAME,손재주가 좀 있다고 들었어
DAILYMISSION_ITEM_CRAFT_DESC,아이템 제작 {1}회
DAILYMISSION_ITEM_ENHANCE_NAME,열심히 두들겨 보자고!
DAILYMISSION_ITEM_ENHANCE_DESC,장비 강화 {1}회
DAILYMISSION_TRIAL_CLEAR_NAME,영혼이 잠들어 있는 곳
DAILYMISSION_TRIAL_CLEAR_DESC,시련의 방 {1}회 클리어
DAILYMISSION_GOLD_GET_NAME,티끌모아 태산
DAILYMISSION_GOLD_GET_DESC,던전에서 {1}골드 획득
DAILYMISSION_PVP_NAME,최강을 겨뤄라!
DAILYMISSION_PVP_DESC,승리의 리그 {1}회 참여
DAILYMISSION_GACHA_NAME,두근두근 상자 열기
DAILYMISSION_GACHA_DESC,보물상자 {1}회 열기
DAILYMISSION_ITEM_BUY_NAME,보급도 중요하지
DAILYMISSION_ITEM_BUY_DESC,상점에서 아이템 {1}회 구입
DAILYMISSION_TOWER_JOIN_NAME,"한층, 한층 오르다 보면"
DAILYMISSION_TOWER_JOIN_DESC,시련의 탑 {1}회 이용
DAILYMISSION_UNDERGROUND_CLEAR_NAME,지하감옥은 조용한 날이 없군!
DAILYMISSION_UNDERGROUND_CLEAR_DESC,지하감옥 클리어 {1}회
MISSION_HERO_LEVEL20_NAME,풋내기 모험가 {1}
MISSION_HERO_LEVEL50_NAME,강해진 {1}
MISSION_HERO_LEVEL100_NAME,"{1}, 한계까지 강해지다"
MISSION_HERO_LEVEL_DESC,{1} {2} 레벨 달성
MISSION_HERO_STAR_NAME,각성한 {1} {2}
MISSION_HERO_STAR_DESC,{1} 각성 {2}단계 달성!
MISSION_HERO_GRADE_NAME,한계를 돌파한 {1} {2}
MISSION_HERO_GRADE_DESC,"{1} 승급, {2} 등급 달성!"
MISSION_HERO_SKILL_MASTER_NAME,스킬 마스터 {1} {2}
MISSION_HERO_SKILL_MASTER_DESC,{1} 스킬 레벨 최초 {2} 달성!
MISSION_HERO_SKILLMASTER_DESC,{1} 모든 스킬 마스터!
MISSION_EQUIP_GET_NAME,장비 수집가 {1}
MISSION_EQUIP_GET_DESC,장비 획득 {1}회!
MISSION_EQUIP_GET_GRADE_NAME,{1} 장비 수집가 {2}
MISSION_EQUIP_GET_GRADE_DESC,{1} 등급 장비 획득 {2}회!
MISSION_EQUIP_ENHANCE_NAME,"두들겨라, 두들겨! {1}"
MISSION_EQUIP_ENHANCE_DESC,장비 강화 단계 상승 {1}회!
MISSION_EQUIP_STAR_NAME,장비의 숨겨진 힘을 일깨우다 {1}
MISSION_EQUIP_STAR_DESC,장비 각성 {1}회!
MISSION_ITEM_CRAFT_NAME,직접 만들어 볼까? {1}
MISSION_ITEM_CRAFT_DESC,아이템 제작 {1}회
MISSION_ITEM_MATERIAL_GET_NAME,재료를 모으자! {1}
MISSION_ITEM_MATERIAL_GET_DESC,재료 아이템 획득 {1}회
MISSION_ITEM_RECIPE_GET_NAME,아이템을 만드는 방법 {1}
MISSION_ITEM_RECIPE_GET_DESC,제작서 아이템 획득 {1}회
MISSION_ITEM_EXCHANGE_GET_NAME,이런건 돈이 되지!
MISSION_ITEM_EXCHANGE_GET_DESC,판매용 아이템 획득 {1}회
MISSION_EQUIP_CRAFT_GREEN_NAME,꽤 하는 대장장이 {1}
MISSION_EQUIP_CRAFT_BLUE_NAME,경이적인 실력의 대장장이 {1}
MISSION_EQUIP_CRAFT_PURPLE_NAME,전설의 대장장이 {1}
MISSION_EQUIP_CRAFT_ORANGE_NAME,신의 망치를 가진 대장장이 {1}
MISSION_EQUIP_CRAFT_DESC,제작으로 {1} 등급 장비 획득 {2}회
MISSION_CONSUME_CRAFT_GREEN_NAME,맛있는 요리를 만들다! {1}
MISSION_CONSUME_CRAFT_BLUE_NAME,환성적인 요리를 만들다! {1}
MISSION_CONSUME_CRAFT_PURPLE_NAME,전설의 요리사 {1}
MISSION_CONSUME_CRAFT_ORANGE_NAME,신의 요리사 {1}
MISSION_CONSUME_CRAFT_DESC,제작으로 {1} 등급 요리 획득 {2}회
MISSION_GOLD_NAME,부자가 되고 싶어! {1}
MISSION_GOLD_DESC,골드 획득량 {1} 돌파
MISSION_STAMINA_NAME,부지런히 뛰어야지 {1}
MISSION_STAMINA_DESC,스태미나 소모 {1} 돌파
MISSION_CHAPTER_NORMAL_NAME,{1}(노멀)을 정복하다!
MISSION_CHAPTER_NORMAL_DESC,챕터 {1} (노멀) 클리어
MISSION_CHAPTER_HARD_NAME,{1}(하드)를 정복하다!
MISSION_CHAPTER_HARD_DESC,챕터 {1} (하드) 클리어
MISSION_HERO_GET_NAME,새로운 동료! {1}
MISSION_HERO_GET_DESC,{1}번째 신규 동료 합류!
MISSION_TRIAL_COUNT_NAME,자신과의 싸움 {1}
MISSION_TRIAL_COUNT_DESC,시련의 방 클리어 {1}회!
MISSION_HERO_TRIAL_CLEAR1_NAME,시련이 시작된 {1}
MISSION_HERO_TRIAL_CLEAR2_NAME,진정한 힘을 찾는 {1}
MISSION_HERO_TRIAL_CLEAR3_NAME,벽을 뛰어넘은 {1}
MISSION_HERO_TRIAL_CLEAR4_NAME,시련을 극복한 {1}
MISSION_HERO_TRIAL_CLEAR5_NAME,한계를 뛰어넘은 {1}
MISSION_HERO_TRIAL_CLEAR_DESC,{1} 시련의 방 {2} 최초 클리어
MISSION_COLLECT_EXPLORE_NAME,탐색 원정대를 편성하라! {1}
MISSION_COLLECT_EXPLORE_DESC,원정대 탐색 성공 {1}회
MISSION_COLLECT_PLUNDER_NAME,약육강식 {1}
MISSION_COLLECT_PLUNDER_DESC,원정대 약탈 성공 {1}회
MISSION_WALL_NAME,몬스터의 대공세! {1}
MISSION_WALL_DESC,성벽 수호 {1}웨이브 클리어
MISSION_PVP_COUNT_NAME,최강의 자리를 향하여! {1}
MISSION_PVP_COUNT_DESC,결투장 참여 {1}회
MISSION_GUILD_JOIN_NAME,길드에 가입하다!
MISSION_GUILD_JOIN_DESC,길드 최초 가입
MISSION_GUILD_CREATE_NAME,길드를 만들다!
MISSION_GUILD_CREATE_DESC,길드 최초 생성
MISSION_GUILD_MERCENARY_USE_NAME,길드의 용병을 고용하다! {1}
MISSION_GUILD_MERCENARY_USE_DESC,길드 용병 사용 {1}회
MISSION_GUILD_MERCENARY_REGISTER_NAME,용병 아르바이트 {1}
MISSION_GUILD_MERCENARY_REGISTER_DESC,자신이 등록한 용병을 다른 사람이 고용 {1}회
MISSION_TEAMLEVEL_NAME,강해진 카셀과 동료들 {1}
MISSION_TEAMLEVEL_DESC,팀 레벨 {1} 달성
MISSION_VIPLEVEL_NAME,VIP 레벨 업!
MISSION_VIPLEVEL_DESC,VIP 레벨 {1} 달성
MISSION_TIERINDEX11_NAME,브론즈 티어 달성
MISSION_TIERINDEX11_DESC,브론즈 티어 달성
MISSION_TIERINDEX21_NAME,실버 티어 달성
MISSION_TIERINDEX21_DESC,실버 티어 달성
MISSION_TIERINDEX31_NAME,골드 티어 달성
MISSION_TIERINDEX31_DESC,골드 티어 달성
MISSION_TIERINDEX41_NAME,플래티넘 티어 달성
MISSION_TIERINDEX41_DESC,플래티넘 티어 달성
MISSION_TIERINDEX51_NAME,다이아몬드 티어 달성
MISSION_TIERINDEX51_DESC,다이아몬드 티어 달성
MISSION_TIERINDEX60_NAME,마스터 티어 달성
MISSION_TIERINDEX60_DESC,마스터 티어 달성
MISSION_TIERINDEX70_NAME,챌린저 티어 달성
MISSION_TIERINDEX70_DESC,챌린저 티어 달성
DAILYMISSION_MONTHLY_RUBY_NAME,월정액 루비 지급
DAILYMISSION_MONTHLY_RUBY_DESC,월정액 루비 지급
MISSION_GOLD_BATTLE_NAME,용사에게 필요한 자본 마련 {1}
MISSION_GOLD_BATTLE_DESC,전투를 통해 {1}골드 획득
MISSION_GOLD_ACCUMULATIVE_DESC,누적 재화 {1}골드 돌파!
MISSION_GOLD_SHOP_BUY_NAME,돈을 쓸 줄 아는 자 {1}
MISSION_GOLD_SHOP_BUY_DESC,상점에서 {1}골드 사용
MISSION_GOLD_DEPLETION_NAME,돈은 돌고 도는 것이야! {1}
MISSION_GOLD_DEPLETION_DESC,총 소모 재화 {1}골드 돌파!
MISSION_EQUIP_UPGRADE_TRY_NAME,"장비 강화, 참 쉽죠? {1}"
MISSION_EQUIP_UPGRADE_TRY_DESC,장비 강화 {1}회 시도
MISSION_EQUIP_UPGRADE_NAME,뛰어난 장비는 내 손으로! {1}
MISSION_EQUIP_UPGRADE_DESC,장비 {1}강화 달성
MISSION_EQUIP_DROP_STAR_NAME,뛰어난 성능의 장비 {1}
MISSION_EQUIP_DROP_STAR_DESC,최초 {1}장비 획득
MISSION_EQUIP_DROP_GRADE_NAME,강력한 무기는 영웅의 품으로! {1}
MISSION_EQUIP_DROP_GRADE_DESC,최초 {1}장비 획득
MISSION_EQUIP_DROP_RELEC_NAME,비밀스러운 힘을 가진 물건 {1}
MISSION_EQUIP_DROP_RELEC_DESC,유물 {1}개 획득
MISSION_EQUIP_PARTY_NAME,"용사 파티, 강해지다! {1}"
MISSION_EQUIP_PARTY_DESC,4명 이상의 영웅에게 {1}장비 착용
MISSION_BATTLE_MONSTER_NAME,마왕군은 용서하지 않아! {1}
MISSION_BATTLE_MONSTER_DESC,몬스터 {1}마리 처치
MISSION_BATTLE_QUEST_NAME,모두의 평화를 위해! {1}
MISSION_BATTLE_QUEST_DESC,토벌 퀘스트 {1}회 완료
DAILYMISSION_EXCAVATION_NAME,이곳이 노다지인가?
DAILYMISSION_EXCAVATION_DESC,발굴 {1}회 완료
MISSION_CHAPTER1_CLEAR_NAME,라무스 평원을 평정하다!
MISSION_CHAPTER2_CLEAR_NAME,엘리도라 숲을 평정하다!
MISSION_CHAPTER3_CLEAR_NAME,드라고 산맥을 평정하다!
MISSION_CHAPTER4_CLEAR_NAME,크라드 숲을 평정하다!
MISSION_CHAPTER5_CLEAR_NAME,아로뷔나 해안을 평정하다!
MISSION_CHAPTER1_CLEAR_DESC,1챕터 모든 노드 클리어
MISSION_CHAPTER2_CLEAR_DESC,2챕터 모든 노드 클리어
MISSION_CHAPTER3_CLEAR_DESC,3챕터 모든 노드 클리어
MISSION_CHAPTER4_CLEAR_DESC,4챕터 모든 노드 클리어
MISSION_CHAPTER5_CLEAR_DESC,5챕터 모든 노드 클리어
MISSION_ARENA_NAME,명예를 위한 도전
MISSION_ARENA_DESC,승리의 리그 최초 도전
MISSION_ARENA_VICTORY_NAME,그대의 승리에 찬가를! {1}
MISSION_ARENA_VICTORY_DESC,결투장에서 화려한 승리 {1}회
MISSION_ARENA_LOSE_NAME,그대의 패배에 위로를.. {1}
MISSION_ARENA_LOSE_DESC,결투장에서 안타까운 패배 {1}회
MISSION_ARENA_RANK_NAME,"드높여라, 그대의 명예를!"
MISSION_ARENA_RANK_DESC,결투장에서 {1}등급 최초 달성
MISSION_ARENA_FIRSTRANK_NAME,결투장을 평정하다!
MISSION_ARENA_FIRSTRANK_DESC,시즌 챔피언 달성
MISSION_UNDERGROUND_DUNGEON_NAME,몬스터들의 소동을 제압! {1}
MISSION_UNDERGROUND_DUNGEON_DESC,지하 감옥 {1}구역 최초 클리어
MISSION_HERO_GROWTH_NAME,{1}의 끝없는 성장 {2}
MISSION_HERO_GROWTH_DESC,{1} {2} 레벨 달성
MISSION_HERO_AWAKENING_NAME,"{1}, 시련을 딛고 새로운 힘을 {2}"
MISSION_HERO_AWAKENING_DESC,{1} 각성 {2} 단계 달성
MISSION_HERO_TRANSCENDENCE_NAME,"{1}, 자신의 한계를 초월하다 {2}"
MISSION_HERO_TRANSCENDENCE_DESC,{1} 초월 {2} 단계 달성
MISSION_HERO_EQUIP_SET_NAME,용사의 마음가짐 {1}
MISSION_HERO_EQUIP_SET_DESC,{1}이(가) 4개의 {2} 장비 착용
MISSION_HERO_SKILL_NAME,완전한 나의 기술 {1}
MISSION_HERO_SKILL_DESC,스킬 {1} 특성 마스터
MISSION_HERO_SKILL_ALL_NAME,"{1}, 모든 기술의 달인이 되다"
MISSION_HERO_SKILL_ALL_DESC,모든 스킬 특성 마스터
MISSION_HERO_EXCAVATION_NAME,삽질이 일취월장 하는 {1} {2}
MISSION_HERO_EXCAVATION_DESC,{1}을(를) 대표 영웅으로 발굴 {2}회 시도
MISSION_HERO_MERCENARY_NAME,잘나가는 영웅 {1} {2}
MISSION_HERO_MERCENARY_DESC,{1}을(를) 길드 용병으로 등록 후 길드원이 {2}회 고용
MISSION_HERO_PIT_MEMBER_NAME,상처뿐인 승리를 거머쥔 {1}
MISSION_HERO_PIT_MEMBER_DESC,{1}챕터 투기장에서 마지막 보스를 처치한 멤버
MISSION_HERO_UPPER_DUNGEON_NAME,강렬한 전투에서의 영웅 {1} {2}
MISSION_HERO_UPPER_DUNGEON_DESC,{1}이(가) 상급 던전의 멤버로 {2}회 참여
MISSION_HERO_ARENA_BATTLE_NAME,명예로운 전투에서의 영웅 {1} {2}
MISSION_HERO_ARENA_BATTLE_DESC,{1}이(가) 결투장의 멤버로 {2}회 참여
DAILYMISSION_ALL_CLEAR_NAME,오늘의 일과 끝!
DAILYMISSION_ALL_CLEAR_DESC,모든 일일 퀘스트 완료
DAILYMISSION_STAMINA_NAME,숨이 턱 끝까지 차오른다
DAILYMISSION_STAMINA_DESC,스태미나 {1} 소모
DAILY_QUEST_EXCAVATION_NAME,티끌모아 태산
MISSION_EVENT_STMAINA_NAME1,오늘의 첫번째 보너스 스태미나!
MISSION_EVENT_STMAINA_NAME2,오늘의 두번째 보너스 스태미나!
MISSION_EVENT_STMAINA_NAME3,오늘의 마지막 보너스 스태미나!
MISSION_EVENT_STMAINA_DESC1,PM 12시 ~ 2시 사이에 로그인
MISSION_EVENT_STMAINA_DESC2,PM 6시 ~ 8시 사이에 로그인
MISSION_EVENT_STMAINA_DESC3,PM 10시 ~ AM 12시 사이에 로그인
MISSION_EVENT_GOLD_NAME,왕실 지원금
MISSION_QUEST_CLEAR_NOTY_TITLE,퀘스트 완료
MISSION_QUEST_CLEAR_NOTY_CONTENT1,{1} 퀘스트를 완료하였습니다.
MISSION_QUEST_CLEAR_NOTY_CONTENT2,퀘스트에서 보상을 받으세요.
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,업적 완료
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,{1} 업적을 완료하였습니다.
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,업적에서 보상을 받으세요.
MISSION_EXCAVATION_NAME,발굴은 일상이다 {1}
MISSION_EXCAVATION_DESC,발굴 {1}회 완료
MISSION_ADDFRIEND_NAME,"친구여, 함께하지 않겠나? {1}"
MISSION_ADDFRIEND_DESC,친구 {1}명 등록
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,오늘의 보너스 골드!
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,1일 1회 접속
QUEST_DAILY_FREE_STAMINA_9002_NAME,오늘의 보너스 스태미나!
QUEST_DAILY_FREE_STAMINA_9002_DESC,오전 {1}시 ~ {2}시 사이에 접속하기
QUEST_DAILY_FREE_STAMINA_9003_NAME,오늘의 두번째 보너스 스태미나!
QUEST_DAILY_FREE_STAMINA_9003_DESC,오후 {1}시 ~ {2}시 사이에 접속하기
QUEST_DAILY_FREE_STAMINA_9004_NAME,오늘의 세번째 보너스 스태미나!
QUEST_DAILY_FREE_STAMINA_9004_DESC,오후 {1}시 ~ {2}시 사이에 접속하기
QUEST_DAILY_FREE_STAMINA_9005_NAME,오늘의 마지막 보너스 스태미나!
QUEST_DAILY_FREE_STAMINA_9005_DESC,오후 {1}시 ~ {2}시 사이에 접속하기
MISSION_CHAPTER_CLEAR_DESC,{1}챕터 모든 노드 클리어
MISSION_ACCOUNT_CHANGE_NAME,계정 연동
MISSION_ACCOUNT_CHANGE_DESC,"Facebook, Game Center, Google Play 중 하나를 선택하여 계정 연동하기"
WEEKLYMISSION_DUNGEON_CLEAR_NAME,끝 없는 모험
WEEKLYMISSION_ITEM_ENHANCE_NAME,너무 두들겨버렸는데?!
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,저는 부지런한 사람입니다.
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,일일 퀘스트{1}회 클리어
WEEKLYMISSION_PVP_VICTORY_NAME,제가 이겨버린겁니까?
WEEKLYMISSION_PVP_VICTORY_DESC,승리의 리그 승리 {1}회
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,전투의 기본은 수련!
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,영웅 스킬 강화 {1}회
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,에고 무거워!
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,던전 내에서 장비획득 {1}회
WEEKLYMISSION_GETGOLD_NAME,황금 만능 주의
WEEKLYMISSION_GETGOLD_DESC,{1} 골드 소모
WEEKLYMISSION_TOWER_JOIN_NAME,탑의 끝은 어디일까나?
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,이제 쫌 조용해졌군!
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,지하감옥 {1}회 클리어
WEEKLYMISSION_ALL_CLEAR_NAME,정말 부지런하시군요!!
WEEKLYMISSION_ALL_CLEAR_DESC,모든 주간 퀘스트 완료
MISSION_EQUIP_GET_STAR_ITEM,뛰어난 성능의 {1}성 장비 {2}
MISSION_EQUIP_GET_STAR_ITEM_DESC,{1}성 장비 {2}개 획득
MISSION_EQUIP_GET_GRADE_ITEM_1,고급 장비는 영웅의 품으로! {1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,고급 장비 {1}개 획득
MISSION_EQUIP_GET_GRADE_ITEM_2,희귀 장비는 영웅의 품으로! {1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,희귀 장비 {1}개 획득
MISSION_EQUIP_GET_GRADE_ITEM_3,영웅 장비는 영웅의 품으로! {1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,영웅 장비 {1}개 획득
MISSION_EQUIP_GET_GRADE_ITEM_4,전설 장비는 영웅의 품으로! {1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,전설 장비 {1}개 획득
MISSION_EQUIP_PARTY_GRADE_1,"용사파티, 고급 장비로 강해지다! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_1,영웅에게 {1}개의 고급 장비 착용
MISSION_EQUIP_PARTY_GRADE_2,"용사파티, 희귀 장비로 강해지다! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_2,영웅에게 {1}개의 희귀 장비 착용
MISSION_EQUIP_PARTY_GRADE_3,"용사파티, 영웅 장비로 강해지다! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_3,영웅에게 {1}개의 영웅 장비 착용
MISSION_EQUIP_PARTY_GRADE_4,"용사파티, 전설 장비로 강해지다! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_4,영웅에게 {1}개의 전설 등급 장비 착용
MISSION_UNDERGROUND_DUNGEON_CLEAR,지하 감옥 {1}구역 몬스터 제압! {2}
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,지하 감옥 {1}구역 {2}회 클리어
MISSION_SHOP_BUY_HIGH_EQUIPMENT,영웅을 강하게 만드는 데는 장비가 최고지! {1}
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,특별 아이템 소환 {1}회
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,자네의 운을 한번 시험해보게! {1}
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,아이템 소환 {1}회
MISSION_ARENA_WIN,나를 이길자 누구냐! {1}
MISSION_ARENA_WIN_DESC,결투장 {1}회 승리
MISSION_GEM_DEPLETION_NAME,루비? 나 정도는 써줘야지! {1}
MISSION_GEM_DEPLETION_DESC,총 소모 재화 {1}루비 돌파!
MISSION_STAMINA_DEPLETION_NAME,넘치는 스태미나! {1}
MISSION_STAMINA_DEPLETION_NAME_2,샘솟는 스태미나! {1}
MISSION_STAMINA_DEPLETION_DESC,총 소모 {1} 스태미나 돌파!
MISSION_LABYRINTH_CLEAR_NAME_1,오늘도 금고를 지켜볼까?
MISSION_LABYRINTH_CLEAR_DESC_1,고대 왕실 금고 {1}회 클리어
MISSION_LABYRINTH_CLEAR_NAME_2,나는야 금고 지킴이!
MISSION_UPPERDUNGEON_CLEAR_NAME_1,오늘도 각성 파편을 구하러 간다네!
MISSION_UPPERDUNGEON_CLEAR_DESC_1,상급 던전 {1}회 클리어
MISSION_UPPERDUNGEON_CLEAR_NAME_2,"하하하, 상급 던전 쯤이야!"
MISSION_CLEARTOWER21_FLOOR_1,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_2,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_3,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_4,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_5,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_6,거침없는 도전{1}
MISSION_CLEARTOWER21_FLOOR_7,거침없는 도전{1}
MISSION_CLEARTOWER11_FLOOR_1,시련의 폭풍속으로! {1}
MISSION_CLEARTOWER11_FLOOR_2,시련의 폭풍속으로! {1}
MISSION_CLEARTOWER999_FLOOR_1,오늘도 안전한 금고 {1}
MISSION_CLEARTOWER999_FLOOR_2,오늘도 안전한 금고 {1}
MISSION_CLEARTOWER999_FLOOR_3,오늘도 안전한 금고 {1}
MISSION_CLEARTOWER21_FLOOR_1_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_2_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_3_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_4_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_5_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_6_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER21_FLOOR_7_DESC,도전의 탑 {1}층 클리어
MISSION_CLEARTOWER11_FLOOR_1_DESC,시련의 탑 {1}층 클리어
MISSION_CLEARTOWER11_FLOOR_2_DESC,시련의 탑 {1}층 클리어
MISSION_CLEARTOWER999_FLOOR_1_DESC,고대 왕실 금고 {1}층 클리어
MISSION_CLEARTOWER999_FLOOR_2_DESC,고대 왕실 금고 {1}층 클리어
MISSION_CLEARTOWER999_FLOOR_3_DESC,고대 왕실 금고 {1}층 클리어
MISSION_CLEARTOWER999_FLOOR_4_DESC,고대 왕실 금고 {1}층 클리어
MISSION_CLEARTOWER999_FLOOR_5_DESC,고대 왕실 금고 {1}층 클리어
MISSION_WORLDBOSS_PLAYTIME1_NAME,도전은 금이라고 친구 {1}
MISSION_WORLDBOSS_PLAYTIME2_NAME,도전은 금이라고 친구 {1}
MISSION_WORLDBOSS_PLAYTIME3_NAME,도전은 금이라고 친구 {1}
MISSION_WORLDBOSS_PLAYTIME4_NAME,도전은 금이라고 친구 {1}
