KEY,"ChineseSimplified"
E_C19_Apr_Morrah09_01,"…"
E_C19_Apr_Morrah09_02,"玛莉亚大人…不在啊。"
E_C19_Apr_Morrah09_03,"啊啊，今天是那个日子啊…"
E_C19_Apr_Morrah09_04,"那么…她应该在那个地方…"
E_C19_Apr_Morrah09_05,"他的坟墓…"
E_C19_Apr_Morrah09_06,"感觉就像是走在浓重的血雾之中。"
E_C19_Apr_Morrah09_07,"没有思考的理由。"
E_C19_Apr_Morrah09_08,"也没有思考的必要。"
E_C19_Apr_Morrah09_09,"只要有能战斗的对手，那就足够了。"
E_C19_Apr_Morrah09_10,"魔王下命猎杀龙族，将大地夷为平地。"
E_C19_Apr_Morrah09_11,"我吃掉了数十条龙并获得了它们的力量。"
E_C19_Apr_Morrah09_12,"嗜血成性的恶龙部队的力量日渐强大。"
E_C19_Apr_Morrah09_13,"但是，我在与勇者和他的同伴们的最后决战中…"
E_C19_Apr_Morrah09_14,"…唔？怎么站在那发愣呢？"
E_C19_Apr_Morrah09_15,"…？！玛莉亚大人，您没有去奥里卡纳的坟墓…"
E_C19_Apr_Morrah09_16,"去过了，就像我在过去的一百年里一直做的一样…"
E_C19_Apr_Morrah09_17,"…"
E_C19_Apr_Morrah09_18,"可以问您一件事情吗？玛莉亚大人。"
E_C19_Apr_Morrah09_19,"唔？"
E_C19_Apr_Morrah09_20,"您不怨恨…我吗？"
E_C19_Apr_Morrah09_21,"我把那位…几乎可以称作是您的另一半的人…杀死了…"
E_C19_Apr_Morrah09_22,"…"
E_C19_Apr_Morrah09_23,"唉，那件事我之前没说过吗？"
E_C19_Apr_Morrah09_24,"…当然，过去我是怨恨过你。"
E_C19_Apr_Morrah09_25,"但是…他最后留下的遗产，就是你。"
E_C19_Apr_Morrah09_26,"更何况…你现在已经不是过去的那个你了。"
E_C19_Apr_Morrah09_27,"你变了很多…过去的罪不该向现在的你追究。"
E_C19_Apr_Morrah09_28,"…"
E_C19_Apr_Morrah09_29,"从魔王的支配中解放…还有真正的自我觉醒…"
E_C19_Apr_Morrah09_30,"是奥里卡纳留下来的最后…礼物。"
E_C19_Apr_Morrah09_31,"我们两人的旅程虽然是从怨恨和诅咒开始的…"
E_C19_Apr_Morrah09_32,"但现在已经变得有些不同了。"
E_C19_Apr_Morrah09_33,"现在奥里卡纳虽然不在了…但有你在。"
E_C19_Apr_Morrah09_34,"所以他离开的那天…相当于你的生日。"
E_C19_Apr_Morrah09_35,"虽然这只是毫无意义的人类的风俗…"
E_C19_Apr_Morrah09_36,"但在过去的这段时间里…我都没有为你庆生，抱歉。"
E_C19_Apr_Morrah09_37,"…"
E_C19_Apr_Morrah09_38,"谢谢您…玛莉亚大人。"
E_C19_Apr_Mediana07_01,"呵呵呵～把这个混合一下…啊，下一个组合是…"
E_C19_Apr_Mediana07_02,"呵呵，新的注射剂就快完成了呢…"
E_C19_Apr_Mediana07_03,"啊啊，好想立刻进行实验啊…"
E_C19_Apr_Mediana07_04,"…"
E_C19_Apr_Mediana07_05,"嘿嘿。"
E_C19_Apr_Mediana07_06,"生日快乐～～！！！"
E_C19_Apr_Mediana07_07,"?!"
E_C19_Apr_Mediana07_08,"额？您是什么时候来的？"
E_C19_Apr_Mediana07_09,"不过，今天竟然是生日…"
E_C19_Apr_Mediana07_10,"时间过得这么快啊？"
E_C19_Apr_Mediana07_11,"嘿嘿嘿，又太过专注于研究而忘了生日了吗？"
E_C19_Apr_Mediana07_12,"因为这也不是第一次了，嘿嘿嘿…"
E_C19_Apr_Mediana07_13,"去年您为了找药材而突然离开，导致我都没能为您办庆生会。"
E_C19_Apr_Mediana07_14,"所以说今年如果有机会一定要开庆生派对的呀！"
E_C19_Apr_Mediana07_15,"嘿嘿，礼物当然也准备好了！"
E_C19_Apr_Mediana07_16,"嗒当～"
E_C19_Apr_Mediana07_17,"天啊，这…"
E_C19_Apr_Mediana07_18,"送给我这么珍贵的东西真的没关系吗…？"
E_C19_Apr_Mediana07_19,"当然啦～虽然是很难找到的东西，但商人对情报是很灵敏的！"
E_C19_Apr_Mediana07_20,"不管要多少我都能弄到手。"
E_C19_Apr_Mediana07_21,"啊哈哈哈…"
E_C19_Apr_Mediana07_22,"我虽然没有梅蒂安娜可以用在研究上的那个…毒或是什么的…"
E_C19_Apr_Mediana07_23,"但是因为是生日，所以我做了蛋糕。"
E_C19_Apr_Mediana07_24,"天啊，这蛋糕真好看。"
E_C19_Apr_Mediana07_25,"真的谢谢你们两位。"
E_C19_Apr_Mediana07_26,"连我自己都忘了的生日…"
E_C19_Apr_Mediana07_27,"嘿嘿嘿…"
E_C19_Apr_Mediana07_28,"呜啊！"
E_C19_Apr_Mediana07_29,"…？难道…"
E_C19_Apr_Mediana07_30,"咿呀啊，对不起对不起。"
E_C19_Apr_Mediana07_31,"这家伙实在好重，一路上真是累死我了。"
E_C19_Apr_Mediana07_32,"嘿嘿，真是巨大的怪物啊…"
E_C19_Apr_Mediana07_33,"啊，嗯，那个什么，是生活在火山那边的巨型怪物，叫地狱犬。"
E_C19_Apr_Mediana07_34,"因生命力顽强，脾气暴躁所以很有名。"
E_C19_Apr_Mediana07_35,"噢吼…但为什么要把这怪物带来呢？"
E_C19_Apr_Mediana07_36,"啊，这家伙准确来说是从魔界那边过来的魔兽。"
E_C19_Apr_Mediana07_37,"我记得梅蒂安娜说过想要做一种适合魔族或魔兽的药的实验…"
E_C19_Apr_Mediana07_38,"还有，今天不是她的生日嘛。"
E_C19_Apr_Mediana07_39,"我觉得好像不能空手来。"
E_C19_Apr_Mediana07_40,"…"
E_C19_Apr_Mediana07_41,"呵呵呵…真的很感谢大家。"
E_C19_Apr_Mediana07_42,"真是最棒的生日礼物，真的谢谢。"
E_C19_Apr_Mediana07_43,"那么…马上开始实验吧～？"
E_C19_Apr_Mediana07_44,"噢噢，居然可以看到梅蒂安娜做实验，肯定很有意思！"
E_C19_Apr_Mediana07_45,"哈哈哈，虽然我一直都知道…不过我现在又深刻地体会到梅蒂安娜真的很喜欢做研究呢。"
E_C19_Apr_Mediana07_46,"啊哈哈哈…"
E_C19_Apr_Roi01_01,"又要让我跑什么腿啊，克丽欧那家伙！"
E_C19_Apr_Roi01_02,"我还以为至少今天可以安静地度过。"
E_C19_Apr_Roi01_03,"也是…回想以前的生日…"
E_C19_Apr_Roi01_04,"5年前"
E_C19_Apr_Roi01_05,"确认目标，正在接近广场中央。"
E_C19_Apr_Roi01_06,"现在接近目标，准备好了吗？"
E_C19_Apr_Roi01_07,"等…等一下，鞋跟…呃…"
E_C19_Apr_Roi01_08,"…变更作战计画，由我来接近目标。"
E_C19_Apr_Roi01_09,"等一下啦，这次我绝对不会再错过了！"
E_C19_Apr_Roi01_10,"喂！！你在这大声嚷嚷的话…"
E_C19_Apr_Roi01_11,"天啊天啊…新郎看起来要逃跑了。"
E_C19_Apr_Roi01_12,"放着那么年轻的新娘…可恶的家伙…"
E_C19_Apr_Roi01_13,"…………………………哈啊…"
E_C19_Apr_Roi01_14,"…先撤退吧………………"
E_C19_Apr_Roi01_15,"3年前"
E_C19_Apr_Roi01_16,"第44个炸弹！！！！！"
E_C19_Apr_Roi01_17,"…所以今天叫我来的原因是什么？"
E_C19_Apr_Roi01_18,"生日快乐！！！"
E_C19_Apr_Roi01_19,"现在…和这些怪物打架是在给我庆祝生日？"
E_C19_Apr_Roi01_20,"是的！！最先给你展示我新型炸弹的威力！"
E_C19_Apr_Roi01_21,"完全就是艺术啊！！！太帅了！！！！"
E_C19_Apr_Roi01_22,"…我不想再经历这样的庆祝方式了。"
E_C19_Apr_Roi01_23,"1年前"
E_C19_Apr_Roi01_24,"我早就知道…会有这一天…"
E_C19_Apr_Roi01_25,"居然因为伙食费少了而去干兼职…"
E_C19_Apr_Roi01_26,"磨蹭什么呢！罗伊！！！"
E_C19_Apr_Roi01_27,"要快点做完才能拿到奖金！！！"
E_C19_Apr_Roi01_28,"…唉…我怎么…"
E_C19_Apr_Roi01_29,"好吧…如果只是帮克丽欧跑腿的话，这个生日还算过得去。"
E_C19_Apr_Roi01_30,"哼…原来是这里。只要从这里拿回火焰卷轴就可以了吗？"
E_C19_Apr_Roi01_31,"接应的人呢？？"
E_C19_Apr_Roi01_32,"唔吼！背影还是这么棒！！"
E_C19_Apr_Roi01_33,"…这声音，你就是接应的人？"
E_C19_Apr_Roi01_34,"当然啦！罗伊！我亲自～！找到了这个最近在帝国也很难看到的卷轴～"
E_C19_Apr_Roi01_35,"谢谢了，那我走了。"
E_C19_Apr_Roi01_36,"等一下！我还有要办的事呢。"
E_C19_Apr_Roi01_37,"我负责的事就到这了，剩下的事你和克丽欧解决。"
E_C19_Apr_Roi01_38,"天啊～我要办的事就是你啊！克丽欧要我们两个人一起度过美好的时光！"
E_C19_Apr_Roi01_39,"今天就和我一起愉快地度过吧～罗伊！"
E_C19_Apr_Roi01_40,"…是吗？那先把你解决了，然后是克丽欧。"
E_C19_Apr_Roi01_41,"这次生日…也不简单啊。"
E_C19_Apr_Annette01_01,"呼啊…今天也充满活力地开始一天…嗯？"
E_C19_Apr_Annette01_02,"早上好，主人。"
E_C19_Apr_Annette01_03,"嗯嗯，早上好，卡菈。可是你怎么突然穿那件衣服？"
E_C19_Apr_Annette01_04,"今天是主人的生日。"
E_C19_Apr_Annette01_05,"生日就是诞生到这个世界的日子，是为了过生日的人幸福而送给他礼物的日子。"
E_C19_Apr_Annette01_06,"我的礼物是今天一天全心全意地投入到主人的研究里。"
E_C19_Apr_Annette01_07,"哇！！！！谢谢你，卡菈。"
E_C19_Apr_Annette01_08,"可是什么是全心全意地投入？礼物的最终价值好像有点奇怪耶？"
E_C19_Apr_Annette01_09,"卡菈，能给我看一下你调查生日礼物后得到的数据吗？"
E_C19_Apr_Annette01_10,"好，主人，开始输出数据。"
E_C19_Apr_Annette01_11,"生日礼物？…给对方喜欢的东西不就好了吗？"
E_C19_Apr_Annette01_12,"我想收到的礼物？公主、黛弥儿、克劳斯…太多了。"
E_C19_Apr_Annette01_13,"生日礼物…当然是诚心诚意亲手做的最好了。"
E_C19_Apr_Annette01_14,"这木偶怎么样？这次特别将王室的象征狮子…"
E_C19_Apr_Annette01_15,"之后的内容是对木偶进行了30分钟的说明，已省略。"
E_C19_Apr_Annette01_16,"生日礼物？那当然得是极品葛枣猕猴桃啦！"
E_C19_Apr_Annette01_17,"世界上哪有讨厌那个的猫？啊！要送礼物的家伙是人类啊？"
E_C19_Apr_Annette01_18,"生日礼物？不需要那个，还不如平常好好对待，一群垃圾！"
E_C19_Apr_Annette01_19,"比起那个…你！看起来挺厉害的呀！怎么样？要和我比一场吗？"
E_C19_Apr_Annette01_20,"额唔，这么漂亮的少女来和我搭话，真是荣幸呢。"
E_C19_Apr_Annette01_21,"生日礼物啊…送那个人最喜欢的东西不就好了吗？"
E_C19_Apr_Annette01_22,"最喜欢的东西，钱？呵呵…那交给我怎么样？"
E_C19_Apr_Annette01_23,"我能让那些钱翻倍～能稍微等一下吗？"
E_C19_Apr_Annette01_24,"那之后一直等到午夜，他都没回来，我就回城里了。"
E_C19_Apr_Annette01_25,"就是这样。"
E_C19_Apr_Annette01_26,"呃啊啊啊啊啊！！！！！标本组怎么都那个样子呀！！！"
E_C19_Apr_Annette01_27,"对不起，卡菈…我再给你设置一下AI。"
E_C19_Apr_Annette01_28,"生日礼物，是为了对方能幸福而送给对方最喜欢的东西。"
E_C19_Apr_Annette01_29,"但我一点钱都没有。"
E_C19_Apr_Annette01_30,"因为主人喜欢研究就像喜欢钱一样，所以我会尽力帮忙进行研究。"
E_C19_Apr_Annette01_31,"希望这个礼物能让主人感到幸福。"
E_C19_Apr_Annette01_32,"呼呼…结论虽然有点奇怪，但我还是很开心！"
E_C19_Apr_Annette01_33,"我已经很幸福了！只要有卡菈那份希望我幸福的心意就行了～"
E_C19_Apr_Annette01_34,"心意？可是我还没帮到主人。"
E_C19_Apr_Annette01_35,"不用了～卡菈有那份心意就足够了～"
E_C19_Apr_Annette01_36,"心意，心意总是很难。"
E_C19_Apr_Annette01_37,"没事～即使很难，你现在也慢慢理解了～"
E_C19_Apr_Annette01_38,"那么下面是最重要的信息。"
E_C19_Apr_Annette01_39,"主人！祝您生日快乐。"
E_C19_Apr_Annette01_40,"希望您能度过幸福的一天。"
E_C19_Apr_Annette01_41,"嗯！！！谢谢你！卡菈！！！"
E_C19_April_Theo_01,"在百花齐放、争奇斗艳的花海中仍然最闪耀的你"
E_C19_April_Theo_02,"你望著我，脸颊上泛起的那淡淡红晕"
E_C19_April_Theo_03,"将我的心完全捕获的那天。"
E_C19_April_Theo_04,"希欧，生日快乐。"
E_C19_April_Theo_05,"......"
E_C19_April_Theo_06,"干什么呢？"
E_C19_April_Theo_07,"…花？"
E_C19_April_Theo_08,"啊，是要摘给你的女士吗？"
E_C19_April_Theo_09,"…那也不错。"
E_C19_April_Theo_10,"那为什么又愣在这儿？赶快给她呀。"
E_C19_April_Theo_11,"不是那样…"
E_C19_April_Theo_12,"因为跟之前生日的时候收到的花是一样的。"
E_C19_April_Theo_13,"是吗，我没收过这种花所以不太清楚…"
E_C19_April_Theo_14,"…不，等一下。"
E_C19_April_Theo_15,"你，生日是什么时候？这是这会儿开的花，所以应该就在这个时候吧？"
E_C19_April_Theo_16,"是啊…是今天。"
E_C19_April_Theo_17,"......"
E_C19_April_Theo_18,"怎么了？"
E_C19_April_Theo_19,"你还问我为什么，"
E_C19_April_Theo_20,"这个事现在才说要怎么办才好？！"
E_C19_April_Theo_21,"珍，听到了吧？今天是美男子的生日！"
E_C19_April_Theo_22,"你知道？"
E_C19_April_Theo_23,"…不，不记得了。"
E_C19_April_Theo_24,"嗯，每天守护你很辛苦的，是不是应该准备点礼物呢～？"
E_C19_April_Theo_25,"礼物…？"
E_C19_April_Theo_26,"不是，现在不是这样的时候啊。"
E_C19_April_Theo_27,"反正今天这个时候应该会去露营吧？我出去一趟！"
E_C19_April_Theo_28,"现在吗？"
E_C19_April_Theo_29,"什么呀什么呀，杂种也想要帮美男子过生日吗？"
E_C19_April_Theo_30,"要为他做什么？"
E_C19_April_Theo_31,"我才不会说呢！"
E_C19_April_Theo_32,"呀哈哈～别这样，告诉我嘛～"
E_C19_April_Theo_33,"（旧情人和现在最依靠的朋友要因为相同的目的而开始行动了吗？）"
E_C19_April_Theo_34,"这事变得越来越有意思了呢！"
E_C19_April_Theo_35,"什么有意思，我只是要送个生日礼物而已啊。"
E_C19_April_Theo_36,"呀哈哈～杂种什么都不知道啊，好像真的很有趣呢。"
E_C19_April_Theo_37,"那个，美男子的反应虽然很好猜，但是谁知道呢？"
E_C19_April_Theo_38,"真不知道你在说些什么。"
E_C19_April_Theo_39,"让我来看看…在公主殿下和杂种中跟着哪一边会比较有趣呢？"
E_C19_April_Theo_40,"......"
E_C19_April_Theo_41,"果然跟着杂种才是正确选择！"
E_C19_April_Theo_42,"美男子！你看一下杂种做的东西！"
E_C19_April_Theo_43,"呀！你这家伙，不要说！"
E_C19_April_Theo_44,"...?"
E_C19_April_Theo_45,"…不是什么了不起的东西。生日快乐，以后再打开看吧。"
E_C19_April_Theo_46,"谢谢。"
E_C19_April_Theo_47,"…这个…是护身符吗？"
E_C19_April_Theo_48,"都说了让你之后再打开了…唉。"
E_C19_April_Theo_49,"那个只是…因为在这附近没什么东西。"
E_C19_April_Theo_50,"本来还想给你做个可以装着随身携带的袋子，魅魔非说没那个必要。"
E_C19_April_Theo_51,"对啊～做到那种程度的话公主殿下不是太不利了吗？"
E_C19_April_Theo_52,"...?"
E_C19_April_Theo_53,"所以，我是说，现在轮到公主殿下送礼物了～"
E_C19_April_Theo_54,"..."
E_C19_April_Theo_55,"…希欧，生日快乐。"
E_C19_April_Theo_56,"就在那天，"
E_C19_April_Theo_57,"带着那天香气的风再次吹来了。"
E_C19_April_Theo_58,"谢谢您，女士。"
E_C19_Apr_Jane01_01,"女士们，先生们，感谢大家使这里蓬荜生辉。"
E_C19_Apr_Jane01_02,"今天是我们克莱儿公国的荣耀－珍女士的第15个诞辰。"
E_C19_Apr_Jane01_03,"请大家鼓掌祝贺～"
E_C19_Apr_Jane01_04,"女士，生日快乐！！怎么每年您的美貌都更胜从前？"
E_C19_Apr_Jane01_05,"女士！！！！！生日快乐！！！祝您永远幸福！"
E_C19_Apr_Jane01_06,"珍！！生日快乐！！！待会儿在舞厅见！"
E_C19_Apr_Jane01_07,"珍女士，我是从东方大陆远道而来的…为了一睹您的风姿。"
E_C19_Apr_Jane01_08,"喂！！都给我好好遵守秩序！！！公主殿下！！！生日快乐！"
E_C19_Apr_Jane01_09,"上次讨伐怪物时，多亏了女士和忠诚骑士大人，我们的领地才能安然无恙。"
E_C19_Apr_Jane01_10,"我们家族将誓死效忠女士。"
E_C19_Apr_Jane01_11,"您过誉了，这不过是我的份内之事。"
E_C19_Apr_Jane01_12,"今天有这么多人为我祝贺生日，真让我不胜感激。"
E_C19_Apr_Jane01_13,"舞会即将开始，请大家尽情享受吧！"
E_C19_Apr_Jane01_14,"女士，能否让我有幸成为您第一支舞的舞伴呢？"
E_C19_Apr_Jane01_15,"喂！为了能与女士共舞一曲，我越过大陆跋山涉水才来到此地。\n女士，还是跟我舞上一曲吧！！！"
E_C19_Apr_Jane01_16,"两位，真是不好意思，我第一支舞已经有约定的舞伴了。"
E_C19_Apr_Jane01_17,"珍！不跳吗？下一支曲可是你最爱的华尔兹啊…"
E_C19_Apr_Jane01_18,"咦？你还别说，现在仔细一看舞厅好像少了什么！！难道忠诚骑士还讨伐未归？"
E_C19_Apr_Jane01_19,"马上就会来的，他一向信守诺言。"
E_C19_Apr_Jane01_20,"………当………当………"
E_C19_Apr_Jane01_21,"希欧，不用这么赶。"
E_C19_Apr_Jane01_22,"对不起，女士。今天这么重要的日子…我居然这么晚…"
E_C19_Apr_Jane01_23,"呵呵…没关系，今天还没过去呢。"
E_C19_Apr_Jane01_24,"生日快乐，女士。"
E_C19_Apr_Jane01_25,"谢谢，希欧，可礼物呢？"
E_C19_Apr_Jane01_26,"啊？…对不起，女士，我来得比较匆忙，所以…"
E_C19_Apr_Jane01_27,"不不，没关系的，希欧，我想要的礼物只有一个…"
E_C19_Apr_Jane01_28,"做我今天生日舞会的第一个舞伴吧。"
E_C19_Apr_Jane01_29,"来！快过来吧！"
E_C19_Apr_Jane01_30,"荣幸之至，女士。"
E_C19_Apr_Jane01_31,"噢？希欧这家伙在做什么梦吗？一边睡还一边咧嘴笑？"
E_C19_Apr_Jane01_32,"嘘！！！！很久没有如此集中精神了～"
E_C19_Apr_Jane01_33,"为了寻找两人100年前的幸福之梦…"
E_C19_Apr_Jane01_34,"你知道我付出了多少汗水吗…哎呦…别提了…"
E_C19_Apr_Jane01_35,"哦吼～你连这本领都有？难怪被叫做魅魔，果然不是盖的～"
E_C19_Apr_Jane01_36,"如果你知道这要消耗多少魔力，就不会那么说了吧？"
E_C19_Apr_Jane01_37,"不管怎么说～毕竟今天是我们珍的生日，这点诚意我总该有吧？"
E_C19_Apr_Jane01_38,"虽说不知道今后还会发生什么事情，"
E_C19_Apr_Jane01_39,"但此时此刻两位暂且还是尽享美梦吧！"
E_C19_Apr_Jane01_40,"生日快乐！珍！"
