KEY,"ChineseTraditional"
Sub1_Crow_1_1_1,"一切就是從那時候開始的..."
Sub1_Crow_1_1_2,"當我一如往常地進行熟悉的任務時。"
Sub1_Crow_1_2_1,"喂，老頭～"
Sub1_Crow_1_2_2,"制服呢？"
Sub1_Crow_1_2_3,"我穿這件更舒服。"
Sub1_Crow_1_2_4,"嗯，應該沒關係。"
Sub1_Crow_1_2_5,"你應該已經知道任務內容了吧？"
Sub1_Crow_1_2_6,"不是跟平常一樣嗎？如果是目標就殺掉他，如果是物品就把它搶過來，對吧？"
Sub1_Crow_1_2_7,"..."
Sub1_Crow_1_2_8,"唉～你還真是沒有人情味。"
Sub1_Crow_1_2_9,"你應該也很清楚吧？10分鐘後就要開始執行任務。"
Sub1_Crow_1_2_10,"你最好利用這段時間熟悉一下任務內容。"
Sub1_Crow_1_2_11,"真是嚴肅~只要和平常一樣咻～碰！沙～碰！乾脆俐落完成任務就行了..."
Sub1_Crow_1_2_12,"..."
Sub1_Crow_1_2_13,"23點10分收到任務。"
Sub1_Crow_1_2_14,"收購者獵犬部隊1號組長米特拉少尉。"
Sub1_Crow_1_2_15,"23點整任務開始，預計24點整抵達目標位置後從據點3回收目標物品，\n並在1點10分順利移交運輸部隊。"
Sub1_Crow_1_2_16,"任務失敗時，於00點40分返回據點1，等候另外指示。"
Sub1_Crow_1_2_17,"全都記清楚了。"
Sub1_Crow_1_2_18,"走吧。"
Sub1_Crow_1_3_1,"看吧，每次我們都這樣賭上性命幫他們完成他們無法完成的任務"
Sub1_Crow_1_3_2,"而且還這麼隱密地進行，但他們卻不知感恩！"
Sub1_Crow_1_3_3,"我也不想這麼說，但是什麼骯髒事不都是我們在做嗎？"
Sub1_Crow_1_3_4,"..."
Sub1_Crow_1_3_5,"雖然我只要負責掃射就夠了..."
Sub1_Crow_1_3_6,"咦？這麼一說好像也沒什麼耶？"
Sub1_Crow_1_3_7,"...跟賈克司講話...的確會把注意力轉移到戰爭以外的事情。"
Sub1_Crow_1_3_8,"對啊，我怎麼會對這種事不滿呢？還真稀奇。"
Sub1_Crow_1_3_9,"那個人真的很奇妙，每次都說個不停，而且都不會累耶？！"
Sub1_Crow_1_3_10,"他說這麼做是為了在戰後得到創傷後壓力症候群的診斷書。"
Sub1_Crow_1_3_11,"潘希洛奈沒有說過那種話。"
Sub1_Crow_1_3_12,"那是因為他老是逃跑！賈克司大概也半放棄了吧。"
Sub1_Crow_1_3_13,"對了！既然談到了這件事，不要一直把我和那該死的小鬼扯在一起。"
Sub1_Crow_1_3_14,"上次那該死的傢伙竟然完全失控，不分敵我看見人就想殺，造成了很大的損失。"
Sub1_Crow_1_3_15,"你這傢伙應該不會在意隊友的狀況吧。"
Sub1_Crow_1_3_16,"什麼，是啦是沒錯，但是...問題是那些隊友裡也包括我啊！"
Sub1_Crow_1_3_17,"嗯..."
Sub1_Crow_1_3_18,"那你和基裴拉..."
Sub1_Crow_1_3_19,"噢噢，我還是和潘希洛奈一起行動好了。"
Sub1_Crow_1_3_20,"不然就這樣和老頭一起行動也無妨。"
Sub1_Crow_1_3_21,"太奇怪了..."
Sub1_Crow_1_3_22,"雖然不像是一般軍隊能來的地方，但似乎也不需要我們啊。"
Sub1_Crow_1_3_23,"很不賴吧？都是槍手耶...啊，對了！"
Sub1_Crow_1_3_24,"..."
Sub1_Crow_1_3_25,"你有在聽嗎？喂，老頭？？"
Sub1_Crow_1_3_26,"來了。"
Sub1_Crow_1_3_27,"真是個難搞的人。"
Sub1_Crow_1_4_1,"辨識目標..."
Sub1_Crow_1_4_2,"辨識完成。"
Sub1_Crow_1_4_3,"剛才那個墜飾是不是有發光呢？"
Sub1_Crow_1_4_4,"咦？這是什麼？是藥水嗎？"
Sub1_Crow_1_4_5,"看來是血..."
Sub1_Crow_1_4_6,"血？為何這裡會有血呢？不管怎麼看都像是有人刻意保管的。"
Sub1_Crow_1_4_7,"嗯？不會吧？剛才那個血移動了..."
Sub1_Crow_1_4_8,"..."
Sub1_Crow_1_4_9,"嗚，心情真差..."
Sub1_Crow_1_4_10,"鎖定目標！移動後與運輸隊聯繫。"
Sub1_Crow_1_4_11,"赤色公主大概不會樂見發生這種事..."
Sub1_Crow_1_4_12,"為什麼..."
Sub1_Crow_1_4_13,"企圖要喚醒..."
Sub1_Crow_1_4_14,"？？"
Sub1_Crow_1_4_15,"喂～～你有聽見嗎？"
Sub1_Crow_1_4_16,"沒什麼。"
Sub1_Crow_1_4_17,"..."
Sub1_Crow_2_1_1,"月圓。"
Sub1_Crow_2_1_2,"在一如往常地執行完任務後..."
Sub1_Crow_2_1_3,"返回的那一天..."
Sub1_Crow_2_1_4,"世界消失不見了。"
Sub1_Crow_2_1_5,"已經太遲了！"
Sub1_Crow_2_1_6,"那個人是誰？！"
Sub1_Crow_2_1_7,"喂！那邊很危險！"
Sub1_Crow_2_1_8,"喂...待在這邊的話..."
Sub1_Crow_2_1_9,"把那個人帶走..."
Sub1_Crow_2_1_10,"抓住他！別讓他進去！"
Sub1_Crow_2_1_11,"活得不耐煩了嗎？！"
Sub1_Crow_2_1_12,"你在做什麼？已經都燒光了！"
Sub1_Crow_2_1_13,"裡面...裡面..."
Sub1_Crow_2_1_14,"光憑人類的力量根本無法撲滅熊熊大火，"
Sub1_Crow_2_1_15,"只能眼睜睜看著卻束手無策"
Sub1_Crow_2_1_16,"紅色且巨大的火舌..."
Sub1_Crow_2_1_17,"吞噬了我的一切..."
Sub1_Crow_2_1_18,"...我只能呆呆看著這一切發生。"
Sub1_Crow_2_1_19,"站在那個地方..."
Sub1_Crow_2_1_20,"整個人就像被釘住一樣無法動彈。"
Sub1_Crow_2_1_21,"當火苗全都燃燒殆盡之時"
Sub1_Crow_2_1_22,"我也跟其他人一樣倒下了。"
Sub1_Crow_2_1_23,"在門被燒毀後，我試著移動腳步要離開這裡，"
Sub1_Crow_2_1_24,"火焰將一切燃燒殆盡，什麼都不剩了。"
Sub1_Crow_2_1_25,"什麼都..."
Sub1_Crow_2_1_26,"不剩了。"
Sub1_Crow_2_1_27,"真的..."
Sub1_Crow_2_1_28,"全部都沒了。"
Sub1_Crow_2_1_29,"天啊！聽說孩子跟母親都被困在屋子裡..."
Sub1_Crow_2_1_30,"天啊，怎麼辦？真是太可憐了..."
Sub1_Crow_2_1_31,"那個人是她的丈夫嗎？"
Sub1_Crow_2_1_32,"怎麼一次都沒見過呢...？"
Sub1_Crow_2_1_33,"好像是因為他是軍人，所以整天都待在外面。"
Sub1_Crow_2_1_34,"嘖嘖！所以說平常要多關注家裡啊.."
Sub1_Crow_2_1_35,"就連現在也..."
Sub1_Crow_2_1_36,"聽說他為了要找出犯人，正在到處跟士兵交談呢。"
Sub1_Crow_2_1_37,"他還有那種心思嗎？"
Sub1_Crow_2_1_38,"掌握那個時間點所有人的動向.."
Sub1_Crow_2_1_39,"這個火勢根本就無法用水撲滅。"
Sub1_Crow_2_1_40,"整件事太可疑了。"
Sub1_Crow_2_1_41,"那個味道也不會輕易散去。"
Sub1_Crow_2_1_42,"只是刻意偽裝成縱火事件而已。"
Sub1_Crow_2_1_43,"找出購買衣服的人"
Sub1_Crow_2_1_44,"可以獲得特殊防火材質的途徑，"
Sub1_Crow_2_1_45,"還有派出軍犬，找出散發火藥味的人。"
Sub1_Crow_2_1_46,"現在...應該不是我聽錯吧？"
Sub1_Crow_2_1_47,"他的妻子和女兒不是都死了嗎？"
Sub1_Crow_2_1_48,"天啊，怎麼會有人如此無情呢..."
Sub1_Crow_2_1_49,"真正需要他的時候卻不在..."
Sub1_Crow_2_1_50,"這到底算什麼呢？"
Sub1_Crow_2_1_51,"真是令人心寒..."
Sub1_Crow_2_1_52,"你們根本不知道那個男人現在有多麼難過與悲慘..."
Sub1_Crow_2_1_53,"還一直在那邊嚼舌根..."
Sub1_Crow_2_1_54,"唉唷...說什麼呢..."
Sub1_Crow_2_1_55,"我們也只是說說罷了。"
Sub1_Crow_2_1_56,"真是大驚小怪！"
Sub1_Crow_2_1_57,"你來了啊..."
Sub1_Crow_2_1_58,"就算要找也已經太遲了。"
Sub1_Crow_2_1_59,"我知道..."
Sub1_Crow_2_1_60,"我了解你的心情..."
Sub1_Crow_2_1_61,"就先送他們兩個人走吧..."
Sub1_Crow_2_1_62,"..."
Sub1_Crow_2_1_63,"還有這個在送走他們之後..."
Sub1_Crow_2_1_64,"..."
Sub1_Crow_2_1_65,"克洛‧姆列司特，振作一點！"
Sub1_Crow_2_1_66,"啊啊..."
Sub1_Crow_2_1_67,"那麼..."
Sub1_Crow_2_1_68,"一直以來..."
Sub1_Crow_2_1_69,"總是待在我身旁的人..."
Sub1_Crow_2_1_70,"和那個人一起完成的所有事情..."
Sub1_Crow_2_1_71,"全都消失了..."
Sub1_Crow_2_1_72,"就算環視四周..."
Sub1_Crow_2_1_73,"就算癡癡望著天空..."
Sub1_Crow_2_1_74,"就算閉上雙眼..."
Sub1_Crow_2_1_75,"卻什麼都沒有留下。"
Sub1_Crow_2_1_76,"一直看著墜飾..."
Sub1_Crow_2_1_77,"不自覺吐露"
Sub1_Crow_2_1_78,"這段時間所遇過的大小事情。"
Sub1_Crow_2_1_79,"一件件慢慢地..."
Sub1_Crow_2_1_80,"就好像"
Sub1_Crow_2_1_81,"那兩個人正在聽我說話一樣。"
Sub1_Crow_2_1_82,"一直看..."
Sub1_Crow_2_1_83,"就這樣一直看..."
Sub1_Crow_2_1_84,"對著不會回答的照片"
Sub1_Crow_2_1_85,"一直說話。"
Sub1_Crow_2_1_86,"什麼都沒有。"
Sub1_Crow_2_1_87,"不管是人..."
Sub1_Crow_2_1_88,"還是愛情、"
Sub1_Crow_2_1_89,"夢想、以及生活的目標..."
Sub1_Crow_2_1_90,"儘管如此妳還是接近了我..."
Sub1_Crow_2_1_91,"我當時為什麼對妳那麼冷淡呢..."
Sub1_Crow_2_1_92,"當時若是沒有遇見妳..."
Sub1_Crow_2_1_93,"如果我沒有改變的話..."
Sub1_Crow_2_1_94,"我們現在會不會有不一樣的結局.."
Sub1_Crow_2_1_95,"我珍惜的兩個人..."
Sub1_Crow_2_1_96,"會不會就能毫無痛苦地"
Sub1_Crow_2_1_97,"過著幸福的..."
Sub1_Crow_2_1_98,"生活呢..."
Sub1_Crow_2_1_99,"羅潔..."
Sub1_Crow_2_1_100,"謝謝妳..."
Sub1_Crow_2_1_101,"願意和我結婚..."
Sub1_Crow_2_1_102,"真的很感謝妳成為我們女兒的母親。"
Sub1_Crow_2_1_103,"妳對我來說是多麼的..."
Sub1_Crow_2_1_104,"我心愛的女兒羅雅..."
Sub1_Crow_2_1_105,"爸爸...真的很抱歉..."
Sub1_Crow_2_1_106,"女兒...一定很痛吧..."
Sub1_Crow_2_1_107,"抱歉..."
Sub1_Crow_2_1_108,"爸爸很對不起你們..."
Sub1_Crow_2_1_109,"爸爸..."
Sub1_Crow_2_1_110,"真的很愛妳..."
Sub1_Crow_2_1_111,"真的很愛很愛...妳..."
Sub1_Crow_2_1_112,"比這個世界上的任何人都還要愛妳..."
Sub1_Crow_2_1_113,"我..."
Sub1_Crow_2_1_114,"如果你們就這樣離開..."
Sub1_Crow_2_1_115,"就這樣離開的話..."
Sub1_Crow_2_1_116,"..."
Sub1_Crow_2_1_117,"我..."
Sub1_Crow_2_1_118,"該怎麼辦呢..."
Sub1_Crow_2_1_119,"羅潔...我..."
Sub1_Crow_2_1_120,"為什麼..."
Sub1_Crow_2_1_121,"為什麼妳不在這裡呢..."
Sub1_Crow_2_1_122,"為什麼..."
Sub1_Crow_2_1_123,"我說不出話了。"
Sub1_Crow_2_1_124,"胸口頓時浮現一股鬱悶感..."
Sub1_Crow_2_1_125,"因為太令人心痛且不知所措..."
Sub1_Crow_2_1_126,"無法呼吸..."
Sub1_Crow_2_1_127,"就這樣蜷縮在地上。"
Sub1_Crow_2_1_128,"直到那天夜晚結束為止..."
Sub1_Crow_2_1_129,"只是...只是...不斷地落淚而已。"
Sub1_Crow_3_1_1,"今天也緊跟在後。"
Sub1_Crow_3_1_2,"已經一個星期了。"
Sub1_Crow_3_1_3,"從葬禮結束後開始的監視的目光"
Sub1_Crow_3_1_4,"直到現在都從未消失。"
Sub1_Crow_3_1_5,"獵犬部隊很快就解散了，"
Sub1_Crow_3_1_6,"由於心理上的不安而無法執行任務，"
Sub1_Crow_3_1_7,"上頭只說了這個原因，"
Sub1_Crow_3_1_8,"據說他們都分散在各個地區。"
Sub1_Crow_3_1_9,"這個名為帝國的國家..."
Sub1_Crow_3_1_10,"很明顯企圖想要隔離我和某個東西。"
Sub1_Crow_3_1_11,"我不清楚那是什麼..."
Sub1_Crow_3_1_12,"但我很清楚自己該如何行動。"
Sub1_Crow_3_1_13,"先離開這個地方，然後前往奧勒貝爾。"
Sub1_Crow_3_1_14,"找個適當的時機碰面吧，"
Sub1_Crow_3_1_15,"現在眼線太多了。"
Sub1_Crow_3_1_16,"巴蘭賽送來的紙條，"
Sub1_Crow_3_1_17,"讀完後必須立刻燒毀。"
Sub1_Crow_3_1_18,"這並非單純的縱火，而是有計畫性的犯案，"
Sub1_Crow_3_1_19,"這背後一定有龐大的勢力在操控，不能相信軍隊。"
Sub1_Crow_3_1_20,"你回收的物品"
Sub1_Crow_3_1_21,"是開啟邪惡之夜計畫的關鍵。"
Sub1_Crow_3_1_22,"羅潔在3年前"
Sub1_Crow_3_1_23,"由於反對那項計畫而從馬寇列弗萊姆離職的事，"
Sub1_Crow_3_1_24,"看來和這次的事件有關係。"
Sub1_Crow_3_1_25,"金磚的主人為了協商，正往奧勒貝爾移動當中。"
Sub1_Crow_3_1_26,"目前正在聯繫你的幫手當中，"
Sub1_Crow_3_1_27,"最後..."
Sub1_Crow_3_1_28,"她為了你而委託的物品已經進入最後的調整階段了。"
Sub1_Crow_3_1_29,"到底那個男人是誰？為何要叫我們緊盯著他呢？"
Sub1_Crow_3_1_30,"看來看去好像也沒什麼特別的。"
Sub1_Crow_3_1_31,"我只知道他是一名海軍軍官，除此之外一無所知。"
Sub1_Crow_3_1_32,"算了，我們只是遵照高層的命令行事罷了。"
Sub1_Crow_3_1_33,"畢竟這裡是邊境地區，會不會是擔心他前往奧勒貝利亞做些什麼事情呢？！"
Sub1_Crow_3_1_34,"不過為何要來這裡呢？這裡不是邊境地區嗎？"
Sub1_Crow_3_1_35,"確實很可疑...難道是要開始流亡生涯嗎？"
Sub1_Crow_3_1_36,"這樣做有什麼好處嗎？"
Sub1_Crow_3_1_37,"怎麼了？"
Sub1_Crow_3_1_38,"跑去哪了...？"
Sub1_Crow_3_1_39,"什麼？喔？喔喔？！"
Sub1_Crow_3_1_40,"快點去找！"
Sub1_Crow_3_1_41,"糟糕，你們看起來似乎很困擾耶？！"
Sub1_Crow_3_1_42,"你是誰...嗚！"
Sub1_Crow_3_1_43,"這人還真讓人傷腦筋，可不能讓他這樣到處跑跳。"
Sub1_Crow_3_1_44,"不過的確很難找到能神不知鬼不覺地除去目標的高手。"
Sub1_Crow_3_1_45,"太好了，就把那個帶過來測試一下吧。"
Sub1_Crow_3_1_46,"我知道了。"
Sub1_Crow_3_2_1,"只要脫離這裡就是邊境地區..."
Sub1_Crow_3_2_2,"但是...太奇怪了。"
Sub1_Crow_3_2_3,"明明是邊境地區，但卻看不見任何一名士兵。"
Sub1_Crow_3_2_4,"嗚嗯嗯。"
Sub1_Crow_3_2_5,"！？"
Sub1_Crow_3_3_1,"嗚啊啊！"
Sub1_Crow_3_3_2,"..."
Sub1_Crow_3_4_1,"嗚、嗚嗯嗯！！"
Sub1_Crow_3_4_2,"！！"
Sub1_Crow_3_4_3,"嗚啊啊啊啊！！"
Sub1_Crow_3_4_4,"！?"
Sub1_Crow_3_5_1,"...0號？"
Sub1_Crow_3_5_2,"先處理掉會比較好吧。"
Sub1_Crow_3_5_3,"是槍聲！"
Sub1_Crow_3_5_4,"從那邊傳來的！"
Sub1_Crow_3_5_5,"..."
Sub1_Crow_3_5_6,"是誰！？"
Sub1_Crow_3_5_7,"把他抓起來！"
Sub1_Crow_3_5_8,"失敗了。"
Sub1_Crow_3_5_9,"真是抱歉。"
Sub1_Crow_3_5_10,"不，是他太優秀了，這也是沒辦法的事。"
Sub1_Crow_3_5_11,"但他好像還沒認知到這件事..."
Sub1_Crow_3_5_12,"身體能力卻遠遠超乎我們的預期。"
Sub1_Crow_3_5_13,"是嗎？剛才心臟好像被刺穿的樣子？"
Sub1_Crow_3_5_14,"只要現在帶去研究室，應該能順利再生。"
Sub1_Crow_3_5_15,"他的再生能力同樣超乎我們的預期..."
Sub1_Crow_3_5_16,"再生後要做什麼呢？"
Sub1_Crow_3_5_17,"但是，好像有點無法控制的樣子.."
Sub1_Crow_3_5_18,"對不起，因為我擔心過度操作...會導致實驗體失控與崩潰。"
Sub1_Crow_3_5_19,"嘖，崩潰只要丟掉再帶新的來就行了呀。"
Sub1_Crow_3_5_20,"反正這就是他們存在的目的。"
Sub1_Crow_3_5_21,"總之這樣就能確定血的效果，只要將血供應給那個吸血鬼就行了。"
Sub1_Crow_3_5_22,"問題出在幫助結合的魔力的量嗎..."
Sub1_Crow_3_5_23,"關於這一點，已經找到適當的容器了。"
Sub1_Crow_3_5_24,"上次提過的奧勒貝利亞宰相厄爾・莫里..."
Sub1_Crow_3_5_25,"噓，到此為止。"
Sub1_Crow_3_5_26,"在帝國隨便提起那個名字會讓人相當困擾的。"
Sub1_Crow_3_5_27,"我太粗心大意了。"
Sub1_Crow_3_5_28,"關於這件事我會親自聽他說。"
Sub1_Crow_3_5_29,"我知道了。"
Sub1_Crow_3_5_30,"還有這些士兵，既然已經都看到了..."
Sub1_Crow_3_5_31,"是，我會負責處理，絕對不會有任何閃失。"
Sub1_Crow_3_5_32,"你、你們..."
Sub1_Crow_3_5_33,"嗯啊！！"
Sub1_Crow_3_5_34,"救、救命！"
Sub1_Crow_4_1_1,"我還在想是誰三更半夜叫我，看來我來對了。"
Sub1_Crow_4_1_2,"..."
Sub1_Crow_4_1_3,"... 妳是金磚的主人嗎？"
Sub1_Crow_4_1_4,"我叫卡珊卓。"
Sub1_Crow_4_1_5,"我..."
Sub1_Crow_4_1_6,"我知道你是誰，連海軍都只有少數人才知道的特殊部隊獵犬的隊長。"
Sub1_Crow_4_1_7,"克洛少校，通稱..."
Sub1_Crow_4_1_8,"部隊已經解散了。"
Sub1_Crow_4_1_9,"哦，這個部分我倒是不清楚？謝謝你提供這麼好的情報～"
Sub1_Crow_4_1_10,"好，那現在就來聽聽你三更半夜找一名柔弱女子出來的理由吧？"
Sub1_Crow_4_1_11,"不過還真是令人驚訝。"
Sub1_Crow_4_1_12,"那個有名的馬寇列弗萊姆，裡面其中一名研究所長－巴蘭賽，\n關於他的傳聞竟然早一步先傳來了。"
Sub1_Crow_4_1_13,"他們不太喜歡我們，畢竟我們是會交易新型武器的人。"
Sub1_Crow_4_1_14,"漏掉了違法、暗中、掠奪這幾個單字了。"
Sub1_Crow_4_1_15,"啊啊！對了～還有違法供應！"
Sub1_Crow_4_1_16,"大概是因為這樣才被討厭吧，無論使用何種方法都無法輕易取得\n馬寇列弗萊姆製作的新型武器的相關資訊。"
Sub1_Crow_4_1_17,"巴蘭賽研究所長竟然會以這次的見面當作條件，答應提供情報。"
Sub1_Crow_4_1_18,"看來你們的關係匪淺？"
Sub1_Crow_4_1_19,"她說了什麼呢？"
Sub1_Crow_4_1_20,"就是關於你從帝國東北方帶來的血的事情。"
Sub1_Crow_4_1_21,"..."
Sub1_Crow_4_1_22,"我們都知道那個東西的存在。"
Sub1_Crow_4_1_23,"吸血鬼的血。"
Sub1_Crow_4_1_24,"吸血鬼的...血？"
Sub1_Crow_4_1_25,"妳是指我從小聽到大的那個吸血鬼嗎？"
Sub1_Crow_4_1_26,"呵呵，並不是以前說給小朋友聽的怪談中的人物。"
Sub1_Crow_4_1_27,"他們是真實存在在這個世界的，現在也隱瞞身分過著生活。"
Sub1_Crow_4_1_28,"人類幾乎感覺不到他們的存在。"
Sub1_Crow_4_1_29,"如果我們沒有親眼見到他們的血，大概也不會相信他們的存在。"
Sub1_Crow_4_1_30,"你拿走的是最稀有且前所未見的高貴吸血鬼的血。"
Sub1_Crow_4_1_31,"本來因為使用古文明的技術封印，以為沒有人能回收，沒想到你卻能直接拿走。"
Sub1_Crow_4_1_32,"..."
Sub1_Crow_4_1_33,"那個血的用途是什麼呢？！"
Sub1_Crow_4_1_34,"用途相當廣泛吧...？"
Sub1_Crow_4_1_35,"是從哪獲得供給的呢？提供的組織在哪裡呢？"
Sub1_Crow_4_1_36,"組織...嗯..."
Sub1_Crow_4_1_37,"名字是？"
Sub1_Crow_4_1_38,"我知道你很急，但希望你能一個個問。"
Sub1_Crow_4_1_39,"我太心急了。"
Sub1_Crow_4_1_40,"我話先說在前面，我不收吸血鬼的血。"
Sub1_Crow_4_1_41,"我對那種事並不好奇。"
Sub1_Crow_4_1_42,"真是無趣的大叔。"
Sub1_Crow_4_1_43,"...？"
Sub1_Crow_4_1_44,"妳應該也沒有年輕到可以稱我為大叔吧..."
Sub1_Crow_4_1_45,"哈哈，對女士說那種話太失禮了吧。"
Sub1_Crow_4_1_46,"！?"
Sub1_Crow_4_1_47,"完全沒察覺到有人接近..."
Sub1_Crow_4_1_48,"這也是很正常的，畢竟我為了避開女士妳佈下的銳利的蜘蛛網，可是很小心地靠近呢..."
Sub1_Crow_4_1_49,"啊...是..."
Sub1_Crow_4_1_50,"另外，容我先說一句，女士妳的護衛全都睡著了。"
Sub1_Crow_4_1_51,"7個都？"
Sub1_Crow_4_1_52,"你的觀察力果然很敏銳呢，對，7個人全都睡著了。"
Sub1_Crow_4_1_53,"你們兩人都很有趣呢。"
Sub1_Crow_4_1_54,"一個很愛開玩笑但又帶有木訥的魅力，另一個人有點幼稚。"
Sub1_Crow_4_1_55,"所以才會顯得我更加耀眼啊，往後我會展現出更強大的魅力的。"
Sub1_Crow_4_1_56,"你還真是自戀呢。"
Sub1_Crow_4_1_57,"看來妳認識我..."
Sub1_Crow_4_1_58,"如果說不認識守護皇帝陛下的護衛隊，而且又是副騎士團長弗魯斯才奇怪吧。"
Sub1_Crow_4_1_59,"呵呵，就算故意不穿制服，也無法隱藏我的存在感嗎..."
Sub1_Crow_4_1_60,"（他在說什麼呢...）"
Sub1_Crow_4_1_61,"嗯？我的臉上有沾到東西嗎？"
Sub1_Crow_4_1_62,"不。"
Sub1_Crow_4_1_63,"所以..."
Sub1_Crow_4_1_64,"沒錯，不只是卡珊卓而已，大多數的武器商人都害怕收吸血鬼的血。"
Sub1_Crow_4_1_65,"..."
Sub1_Crow_4_1_66,"？？"
Sub1_Crow_4_1_67,"...沒什麼。"
Sub1_Crow_4_1_68,"沒錯，就如同副騎士團長說的一樣，我們並不會收那種東西。"
Sub1_Crow_4_1_69,"這跟人倫什麼的沒有關係，純粹是購買的人太少了，"
Sub1_Crow_4_1_70,"雖然價格昂貴，但以取得物品及轉賣的層面來講危險性實在太高了，對商人來說並不划算。"
Sub1_Crow_4_1_71,"就算是珍貴的物品，每次賭上性命交易的負擔太沉重了。"
Sub1_Crow_4_1_72,"而且稍有不慎很可能會變成他們的目標。"
Sub1_Crow_4_1_73,"他們？"
Sub1_Crow_4_1_74,"就是狩獵吸血鬼的那些人。"
Sub1_Crow_4_1_75,"這件事下次再談吧。"
Sub1_Crow_4_1_76,"儘管如此還是有使用吸血鬼的血進行實驗的案例。"
Sub1_Crow_4_1_77,"雖然我們也不清楚那項實驗是在哪進行，但一定會有這方面的需求。"
Sub1_Crow_4_1_78,"實驗的結果也已經慢慢浮現檯面了。"
Sub1_Crow_4_1_79,"妳說的那項實驗..."
Sub1_Crow_4_1_80,"沒錯，是邪惡之夜計畫。"
Sub1_Crow_4_1_81,"邪惡之夜計畫的產物是終極狂戰士！"
Sub1_Crow_4_1_82,"而且是創造一種可以操控的狂戰士。"
Sub1_Crow_4_1_83,"那就不算是狂戰士了吧..."
Sub1_Crow_4_1_84,"所以才更有魅力啊。"
Sub1_Crow_4_1_85,"撇去既複雜又得花很多心力不說，要製作這種士兵大致上需要符合三種條件。"
Sub1_Crow_4_1_86,"第一，人類，而且是擁有卓越體魄的人類，還必須是剛死不久，還保有餘溫的屍體。"
Sub1_Crow_4_1_87,"第二，可讓那個軀體擁有強大異質力量的媒介，也就是吸血鬼的血。"
Sub1_Crow_4_1_88,"最後就是將這兩項條件融合後賦予生命的強大魔力。"
Sub1_Crow_4_1_89,"馬寇列弗萊姆的第四個研究部門已經在2年前完成這項複雜的工程了。"
Sub1_Crow_4_1_90,"第四個研究部門...難道是..."
Sub1_Crow_4_1_91,"沒錯，那邊是你的妻子羅潔‧克莉絲蒂娜研究首長待過的地方。"
